Time[s],Fx[N],Fy[N],Fz[N],Mx[Nm],My[Nm],Mz[Nm],COPx[cm],COPy[cm]
54.55,-1.515637,-4.27861,535.018224,1.942436,40.62745,-0.804187,-7.593657,0.36306
54.56,-1.573203,-4.232682,534.686689,1.948544,40.623074,-0.804893,-7.597547,0.364427
54.57,-1.645628,-4.196616,534.436031,1.950309,40.628174,-0.805568,-7.602065,0.364928
54.58,-1.720434,-4.17443,534.31539,1.946929,40.642638,-0.806013,-7.606488,0.364378
54.59,-1.786109,-4.167745,534.347592,1.939036,40.665243,-0.805638,-7.61026,0.362879
54.6,-1.835108,-4.175362,534.524727,1.928354,40.694308,-0.803786,-7.613176,0.36076
54.61,-1.865543,-4.193325,534.81152,1.917127,40.728061,-0.800086,-7.615405,0.358468
54.62,-1.880582,-4.21591,535.154936,1.907554,40.764693,-0.794697,-7.617363,0.356449
54.63,-1.885717,-4.237495,535.496872,1.901405,40.802309,-0.788355,-7.619523,0.355073
54.64,-1.885445,-4.254512,535.786087,1.899834,40.838937,-0.78214,-7.622247,0.354588
54.65,-1.881358,-4.266301,535.986103,1.903255,40.872617,-0.776988,-7.625686,0.355094
54.66,-1.872492,-4.274323,536.077824,1.911251,40.901538,-0.773209,-7.629776,0.356525
54.67,-1.857195,-4.280346,536.058129,1.922644,40.924261,-0.770341,-7.634295,0.358663
54.68,-1.835102,-4.284966,535.937276,1.935864,40.940074,-0.767491,-7.638968,0.361211
54.69,-1.80813,-4.287342,535.737198,1.949539,40.949396,-0.763868,-7.64356,0.363898
54.7,-1.780298,-4.286011,535.490399,1.963,40.954108,-0.759137,-7.647963,0.36658
54.71,-1.756821,-4.28001,535.237398,1.976363,40.957609,-0.753416,-7.652232,0.36925
54.72,-1.742958,-4.269599,535.021025,1.990107,40.964383,-0.747037,-7.656593,0.371968
54.73,-1.742829,-4.256301,534.878162,2.004385,40.979044,-0.740346,-7.661379,0.374737
54.74,-1.758272,-4.242365,534.831849,2.018452,41.00509,-0.733688,-7.666913,0.377399
54.75,-1.788061,-4.230055,534.886869,2.030592,41.043836,-0.727566,-7.673368,0.37963
54.76,-1.827887,-4.221045,535.029302,2.038693,41.093893,-0.722752,-7.680681,0.381043
54.77,-1.871241,-4.215968,535.228279,2.041271,41.151374,-0.720209,-7.688565,0.381383
54.78,-1.911044,-4.2142,535.439185,2.03839,41.21074,-0.720772,-7.696624,0.380695
54.79,-1.941657,-4.214079,535.610254,2.031937,41.266064,-0.724756,-7.704495,0.379369
54.8,-1.960598,-4.213548,535.694469,2.02501,41.312416,-0.731687,-7.711936,0.378016
54.81,-1.969271,-4.210756,535.664655,2.02074,41.347017,-0.740351,-7.718825,0.37724
54.82,-1.972284,-4.204256,535.525169,2.021105,41.36991,-0.749143,-7.72511,0.377406
54.83,-1.975648,-4.193101,535.313378,2.026287,41.383967,-0.756608,-7.730793,0.378523
54.84,-1.984732,-4.177241,535.088459,2.034812,41.39427,-0.761941,-7.735968,0.380276
54.85,-2.00282,-4.158094,534.911168,2.044381,41.406986,-0.765183,-7.740909,0.382191
54.86,-2.030626,-4.138703,534.822477,2.052902,41.427928,-0.767038,-7.746108,0.383847
54.87,-2.066618,-4.123129,534.830124,2.059187,41.46105,-0.768399,-7.75219,0.385017
54.88,-2.107818,-4.115158,534.909415,2.063046,41.507298,-0.769912,-7.759687,0.385681
54.89,-2.150789,-4.11674,535.01823,2.064934,41.564317,-0.771824,-7.768766,0.385956
54.9,-2.192577,-4.126824,535.118619,2.065534,41.627201,-0.774153,-7.77906,0.385996
54.91,-2.231395,-4.141341,535.193256,2.065456,41.690034,-0.776948,-7.789716,0.385927
54.92,-2.266875,-4.154707,535.247982,2.064997,41.747617,-0.780404,-7.799678,0.385802
54.93,-2.299703,-4.162318,535.300477,2.063954,41.796737,-0.784765,-7.808089,0.385569
54.94,-2.330632,-4.162738,535.363773,2.061632,41.836576,-0.790099,-7.814607,0.38509
54.95,-2.35924,-4.158267,535.435371,2.057207,41.868273,-0.796118,-7.819482,0.384212
54.96,-2.383294,-4.15352,535.497681,2.050299,41.894008,-0.80217,-7.823378,0.382877
54.97,-2.399408,-4.152913,535.528143,2.041356,41.916084,-0.807435,-7.827055,0.381186
54.98,-2.404826,-4.158589,535.512587,2.031511,41.936357,-0.811234,-7.831068,0.379358
54.99,-2.399259,-4.169903,535.454477,2.021965,41.956069,-0.813269,-7.8356,0.377617
55,-2.385737,-4.184475,535.374989,2.01338,41.97593,-0.813655,-7.840473,0.376069
55.01,-2.370052,-4.199846,535.303745,2.005773,41.996151,-0.812774,-7.845294,0.374698
55.02,-2.359078,-4.214721,535.26515,1.998988,42.016384,-0.811098,-7.849639,0.373458
55.03,-2.358513,-4.22937,535.267588,1.993317,42.035743,-0.809088,-7.85322,0.372396
55.04,-2.37085,-4.245285,535.300595,1.989779,42.053114,-0.807135,-7.855981,0.371712
55.05,-2.394417,-4.264258,535.340638,1.989794,42.067607,-0.805505,-7.858101,0.371688
55.06,-2.423935,-4.287095,535.362185,1.99448,42.078807,-0.804289,-7.859877,0.372548
55.07,-2.452277,-4.312547,535.348945,2.004,42.086629,-0.803413,-7.861532,0.374335
55.08,-2.472581,-4.337164,535.300616,2.017358,42.091051,-0.802727,-7.863068,0.376865
55.09,-2.479996,-4.356383,535.232813,2.032689,42.092063,-0.802128,-7.864253,0.379777
55.1,-2.472841,-4.366465,535.170908,2.047843,42.089896,-0.80163,-7.864758,0.382652
55.11,-2.453208,-4.366288,535.140692,2.060988,42.085297,-0.801346,-7.864343,0.38513
55.12,-2.426784,-4.357926,535.159017,2.070996,42.079587,-0.801407,-7.863006,0.386987
55.13,-2.401571,-4.3457,535.226843,2.077536,42.074411,-0.801853,-7.861043,0.38816
55.14,-2.385659,-4.334456,535.326804,2.080921,42.0713,-0.802535,-7.858994,0.38872
55.15,-2.384998,-4.328205,535.42704,2.081868,42.071158,-0.803064,-7.857496,0.388824
55.16,-2.402045,-4.329476,535.491022,2.081303,42.073819,-0.802817,-7.857054,0.388672
55.17,-2.435402,-4.33891,535.490089,2.080287,42.077792,-0.801048,-7.85781,0.388483
55.18,-2.479908,-4.354679,535.413912,2.080056,42.080359,-0.797144,-7.859407,0.388495
55.19,-2.527011,-4.372101,535.275062,2.082054,42.078111,-0.790935,-7.861026,0.388969
55.2,-2.565862,-4.384343,535.106342,2.087808,42.067902,-0.782879,-7.861597,0.390167
55.21,-2.585634,-4.384584,534.952389,2.09859,42.047917,-0.773929,-7.860123,0.392295
55.22,-2.578548,-4.368929,534.858951,2.114972,42.018351,-0.765149,-7.855969,0.395426
55.23,-2.542156,-4.338491,534.862995,2.136485,41.981323,-0.757307,-7.848986,0.399445
55.24,-2.479733,-4.299316,534.984867,2.161511,41.94,-0.750721,-7.839474,0.404032
55.25,-2.398807,-4.259953,535.222477,2.187442,41.897382,-0.745389,-7.828031,0.408698
55.26,-2.30886,-4.227994,535.548359,2.211131,41.855245,-0.741292,-7.8154,0.412872
55.27,-2.219146,-4.207479,535.91182,2.229626,41.813606,-0.738669,-7.802329,0.416043
55.28,-2.137005,-4.198325,536.247485,2.241056,41.770758,-0.73808,-7.789455,0.417915
55.29,-2.066686,-4.197519,536.488904,2.245328,41.72382,-0.74018,-7.777201,0.418523
55.3,-2.008935,-4.20096,536.583833,2.244311,41.669653,-0.745309,-7.76573,0.418259
55.31,-1.961664,-4.204953,536.507158,2.241399,41.605926,-0.753141,-7.754962,0.417776
55.32,-1.921632,-4.206837,536.267562,2.24062,41.532042,-0.76263,-7.744649,0.417818
55.33,-1.886323,-4.204759,535.905681,2.245512,41.449683,-0.772274,-7.734511,0.419013
55.34,-1.855023,-4.196965,535.484468,2.258065,41.362819,-0.780558,-7.724373,0.421686
55.35,-1.828592,-4.181208,535.074838,2.278007,41.277062,-0.786385,-7.71426,0.425736
55.36,-1.808318,-4.154856,534.740485,2.302745,41.198416,-0.789351,-7.704376,0.430629
55.37,-1.794728,-4.11587,534.525908,2.328077,41.131667,-0.789803,-7.694981,0.435541
55.38,-1.786966,-4.064393,534.451041,2.349451,41.078913,-0.788624,-7.686188,0.439601
55.39,-1.782706,-4.004119,534.513229,2.363304,41.038829,-0.786804,-7.677795,0.442141
55.4,-1.778201,-3.942512,534.693591,2.368059,41.007035,-0.785007,-7.669259,0.442882
55.41,-1.768414,-3.889327,534.963058,2.364553,40.977539,-0.783341,-7.659882,0.442003
55.42,-1.747687,-3.853831,535.285288,2.355878,40.944697,-0.781461,-7.649135,0.440116
55.43,-1.711279,-3.841941,535.617359,2.346699,40.904873,-0.778923,-7.636958,0.43813
55.44,-1.657436,-3.854495,535.911704,2.342089,40.85716,-0.775587,-7.62386,0.437029
55.45,-1.588895,-3.887197,536.122408,2.346108,40.80301,-0.77185,-7.610764,0.437607
55.46,-1.512705,-3.931976,536.216093,2.360504,40.745187,-0.768583,-7.59865,0.440215
55.47,-1.438086,-3.9791,536.183771,2.384022,40.686628,-0.766783,-7.588187,0.444628
55.48,-1.373343,-4.019453,536.047667,2.412583,40.629737,-0.76711,-7.579501,0.450069
55.49,-1.323565,-4.04649,535.858216,2.440291,40.576311,-0.769544,-7.57221,0.455399
55.5,-1.290324,-4.057521,535.680693,2.461063,40.527919,-0.773352,-7.565686,0.459427
55.51,-1.273165,-4.054056,535.575714,2.470518,40.486341,-0.777397,-7.559406,0.461283
55.52,-1.271427,-4.041075,535.580739,2.467517,40.45368,-0.780661,-7.553236,0.460718
55.53,-1.284906,-4.02529,535.699427,2.454599,40.432026,-0.782719,-7.547521,0.458204
55.54,-1.313014,-4.012926,535.902348,2.436949,40.422783,-0.783929,-7.542938,0.454738
55.55,-1.353265,-4.007907,536.137601,2.420284,40.425883,-0.78521,-7.540207,0.45143
55.56,-1.400232,-4.011188,536.34598,2.408689,40.439123,-0.787539,-7.539746,0.449092
55.57,-1.445692,-4.021363,536.474677,2.403439,40.457914,-0.791416,-7.54144,0.448006
55.58,-1.48009,-4.03602,536.486193,2.403234,40.475804,-0.796542,-7.544613,0.447958
55.59,-1.495067,-4.052958,536.362832,2.405459,40.485921,-0.801863,-7.548234,0.448476
55.6,-1.486335,-4.070605,536.108905,2.407651,40.48304,-0.806002,-7.551272,0.449097
55.61,-1.455931,-4.087612,535.751526,2.408308,40.465488,-0.807933,-7.553033,0.44952
55.62,-1.412805,-4.102349,535.33882,2.406758,40.436013,-0.807533,-7.55335,0.449577
55.63,-1.371146,-4.112978,534.934015,2.402459,40.401211,-0.805631,-7.55256,0.449113
55.64,-1.346572,-4.118111,534.605085,2.394507,40.369719,-0.803543,-7.551316,0.447902
55.65,-1.351288,-4.117393,534.410953,2.381878,40.349793,-0.802381,-7.55033,0.445702
55.66,-1.389958,-4.111628,534.387181,2.364265,40.346987,-0.802569,-7.550141,0.442425
55.67,-1.457961,-4.102654,534.53599,2.342821,40.362531,-0.803796,-7.550947,0.438291
55.68,-1.542664,-4.093248,534.82512,2.320138,40.392932,-0.805373,-7.55255,0.433813
55.69,-1.627108,-4.08694,535.196328,2.299324,40.431013,-0.806756,-7.554427,0.429623
55.7,-1.69474,-4.08725,535.579884,2.282662,40.468089,-0.807903,-7.555939,0.426204
55.71,-1.733785,-4.096257,535.909573,2.270611,40.49651,-0.809269,-7.556594,0.423693
55.72,-1.740128,-4.11323,536.134301,2.261651,40.511672,-0.811498,-7.556255,0.421844
55.73,-1.71779,-4.134286,536.225328,2.252987,40.512868,-0.815052,-7.555195,0.420157
55.74,-1.676755,-4.153531,536.179509,2.241677,40.502886,-0.82,-7.553979,0.418083
55.75,-1.629096,-4.165278,536.018288,2.225672,40.486667,-0.826031,-7.553225,0.415223
55.76,-1.585219,-4.166437,535.782029,2.204517,40.469594,-0.832605,-7.553369,0.411458
55.77,-1.551792,-4.158011,535.520934,2.179657,40.456076,-0.839077,-7.554528,0.407016
55.78,-1.531626,-4.144852,535.285374,2.154322,40.448914,-0.844702,-7.556514,0.402462
55.79,-1.52467,-4.13357,535.117888,2.132856,40.449501,-0.848549,-7.558989,0.398577
55.8,-1.5293,-4.129525,535.047426,2.119422,40.458447,-0.849506,-7.561656,0.396119
55.81,-1.54356,-4.134396,535.08551,2.116359,40.475975,-0.846532,-7.564394,0.395518
55.82,-1.566118,-4.145552,535.224171,2.122899,40.501761,-0.839128,-7.567252,0.396637
55.83,-1.596549,-4.157565,535.436052,2.135035,40.534515,-0.827762,-7.570375,0.398747
55.84,-1.634717,-4.165176,535.677779,2.14684,40.571846,-0.813982,-7.573927,0.400771
55.85,-1.679709,-4.166236,535.897783,2.152701,40.610776,-0.800096,-7.578083,0.4017
55.86,-1.729271,-4.163155,536.04822,2.149333,40.648678,-0.788519,-7.583026,0.400959
55.87,-1.780308,-4.162129,536.098057,2.136588,40.684184,-0.781003,-7.588944,0.398544
55.88,-1.830124,-4.170546,536.042332,2.116914,40.717594,-0.778036,-7.595966,0.394915
55.89,-1.877498,-4.193667,535.903116,2.094022,40.750671,-0.778682,-7.604112,0.390746
55.9,-1.922886,-4.232042,535.721308,2.071554,40.785969,-0.780945,-7.613281,0.386685
55.91,-1.967754,-4.28081,535.54271,2.052155,40.825975,-0.782471,-7.62329,0.383192
55.92,-2.013631,-4.331192,535.403955,2.037018,40.872205,-0.781329,-7.6339,0.380464
55.93,-2.061417,-4.373442,535.322985,2.025813,40.924445,-0.776616,-7.644814,0.378428
55.94,-2.111143,-4.400017,535.296535,2.016989,40.980387,-0.76873,-7.655642,0.376798
55.95,-2.162051,-4.40799,535.304926,2.008482,41.035956,-0.759214,-7.665903,0.375203
55.96,-2.212798,-4.400032,535.322497,1.998627,41.086388,-0.750207,-7.675072,0.37335
55.97,-2.261657,-4.383545,535.329818,1.986888,41.127783,-0.743651,-7.6827,0.371152
55.98,-2.306573,-4.368018,535.32231,1.974001,41.158638,-0.740544,-7.688571,0.36875
55.99,-2.345159,-4.361585,535.311328,1.961442,41.180744,-0.740557,-7.692859,0.366411
56,-2.374877,-4.368287,535.317939,1.950519,41.198893,-0.742218,-7.696154,0.364366
56.01,-2.393626,-4.387278,535.363172,1.941568,41.219243,-0.743618,-7.699305,0.362664
56.02,-2.400638,-4.414186,535.45895,1.933647,41.246959,-0.74331,-7.703104,0.36112
56.03,-2.397387,-4.443705,535.602399,1.924883,41.28413,-0.740944,-7.707981,0.359386
56.04,-2.388111,-4.47191,535.774813,1.913391,41.328855,-0.737315,-7.713848,0.357126
56.05,-2.379543,-4.496995,535.945355,1.898377,41.375713,-0.733898,-7.720136,0.354211
56.06,-2.379478,-4.518216,536.078243,1.880724,41.417273,-0.732175,-7.725975,0.35083
56.07,-2.394279,-4.534045,536.141419,1.862592,41.446049,-0.733111,-7.730432,0.347407
56.08,-2.426097,-4.541172,536.114845,1.846169,41.456311,-0.736956,-7.73273,0.344361
56.09,-2.471225,-4.535373,535.996545,1.832426,41.445332,-0.743302,-7.732388,0.341873
56.1,-2.520774,-4.513874,535.804221,1.820765,41.413807,-0.751291,-7.72928,0.339819
56.11,-2.563756,-4.477714,535.571208,1.809842,41.365373,-0.759849,-7.723599,0.337927
56.12,-2.591156,-4.432604,535.337975,1.798996,41.305379,-0.767906,-7.715757,0.336049
56.13,-2.598946,-4.387692,535.142511,1.789182,41.239308,-0.7746,-7.706229,0.334337
56.14,-2.588667,-4.352792,535.012847,1.782593,41.171431,-0.779403,-7.69541,0.333187
56.15,-2.565646,-4.335255,534.963222,1.781172,41.104187,-0.782139,-7.683554,0.332952
56.16,-2.536029,-4.337692,534.993782,1.785139,41.038405,-0.782913,-7.670819,0.333675
56.17,-2.50404,-4.357343,535.092828,1.792637,40.974064,-0.782027,-7.657375,0.335014
56.18,-2.470391,-4.38724,535.240318,1.800677,40.910997,-0.779941,-7.643482,0.336424
56.19,-2.432251,-4.418592,535.411422,1.806642,40.849111,-0.777252,-7.629481,0.337431
56.2,-2.384842,-4.443427,535.579608,1.809428,40.788077,-0.774621,-7.615689,0.337845
56.21,-2.324203,-4.456618,535.719354,1.809763,40.726874,-0.772665,-7.602278,0.337819
56.22,-2.24994,-4.456879,535.808829,1.809762,40.663666,-0.771841,-7.589212,0.337763
56.23,-2.166303,-4.446642,535.832758,1.812052,40.596292,-0.772344,-7.576299,0.338175
56.24,-2.080646,-4.430862,535.785237,1.818801,40.523165,-0.774035,-7.563322,0.339465
56.25,-1.99992,-4.415002,535.671834,1.830915,40.444024,-0.776428,-7.55015,0.341798
56.26,-1.927226,-4.402876,535.510289,1.847682,40.360045,-0.77879,-7.536745,0.345032
56.27,-1.860522,-4.395195,535.329249,1.866992,40.273277,-0.78038,-7.523086,0.348756
56.28,-1.794228,-4.389408,535.164259,1.886041,40.185842,-0.780766,-7.509067,0.352423
56.29,-1.722735,-4.380938,535.050664,1.902188,40.09941,-0.780081,-7.494507,0.355516
56.3,-1.643771,-4.365348,535.014683,1.913609,40.015149,-0.77905,-7.479262,0.357674
56.31,-1.559783,-4.340511,535.065703,1.919569,39.93394,-0.77873,-7.463371,0.358754
56.32,-1.476739,-4.307849,535.193143,1.920459,39.856535,-0.780092,-7.447131,0.358835
56.33,-1.401259,-4.272025,535.369623,1.917757,39.783475,-0.783646,-7.43103,0.358212
56.34,-1.337793,-4.239197,535.559275,1.913882,39.714858,-0.789269,-7.415586,0.357361
56.35,-1.287275,-4.214704,535.727635,1.91165,39.650191,-0.796262,-7.401185,0.356833
56.36,-1.247637,-4.201276,535.849246,1.913308,39.588558,-0.803588,-7.388003,0.357061
56.37,-1.215556,-4.198466,535.911081,1.919463,39.529061,-0.810199,-7.376048,0.358168
56.38,-1.188341,-4.203252,535.912206,1.928596,39.471317,-0.815337,-7.365258,0.359872
56.39,-1.165083,-4.211314,535.86156,1.937592,39.415751,-0.818694,-7.355585,0.361584
56.4,-1.14678,-4.218467,535.775601,1.943155,39.363606,-0.820393,-7.347032,0.362681
56.41,-1.135722,-4.221864,535.676206,1.943342,39.316702,-0.820817,-7.33964,0.362783
56.42,-1.134527,-4.220711,535.587701,1.938326,39.276946,-0.820395,-7.333429,0.361906
56.43,-1.145123,-4.216212,535.532195,1.929989,39.245698,-0.819499,-7.328355,0.360387
56.44,-1.167895,-4.210683,535.524158,1.920744,39.223208,-0.818499,-7.324265,0.358666
56.45,-1.201235,-4.206202,535.566245,1.91244,39.208385,-0.817923,-7.320922,0.357087
56.46,-1.241638,-4.203556,535.647965,1.905902,39.199041,-0.818518,-7.31806,0.355812
56.47,-1.284273,-4.202034,535.747819,1.901099,39.192494,-0.821074,-7.315474,0.35485
56.48,-1.323771,-4.200099,535.838947,1.897538,39.186349,-0.826023,-7.313083,0.354125
56.49,-1.355072,-4.196459,535.897412,1.894647,39.179196,-0.833029,-7.310951,0.353547
56.5,-1.374381,-4.190834,535.9108,1.892018,39.170984,-0.840839,-7.309236,0.353047
56.51,-1.380207,-4.183958,535.883598,1.8895,39.162885,-0.847519,-7.308096,0.352595
56.52,-1.374188,-4.176836,535.836104,1.887165,39.156695,-0.851044,-7.307588,0.352191
56.53,-1.361201,-4.169893,535.796161,1.885258,39.154028,-0.850006,-7.307635,0.351861
56.54,-1.348381,-4.162761,535.786795,1.884202,39.15566,-0.844179,-7.308067,0.35167
56.55,-1.343191,-4.154983,535.815597,1.88459,39.161266,-0.834671,-7.308721,0.351724
56.56,-1.35119,-4.147143,535.87127,1.887071,39.169586,-0.82359,-7.309514,0.35215
56.57,-1.374294,-4.141511,535.929235,1.892114,39.178792,-0.813361,-7.310441,0.353053
56.58,-1.409958,-4.141541,535.963505,1.899655,39.186838,-0.805984,-7.311475,0.354437
56.59,-1.451464,-4.150361,535.959116,1.908792,39.191769,-0.802515,-7.312455,0.356145
56.6,-1.489436,-4.169061,535.919095,1.917727,39.192122,-0.80293,-7.313067,0.357839
56.61,-1.514518,-4.195743,535.862307,1.924125,39.187482,-0.806331,-7.312976,0.359071
56.62,-1.520512,-4.225787,535.812928,1.925866,39.178934,-0.811399,-7.312055,0.359429
56.63,-1.50673,-4.253152,535.786874,1.921928,39.169052,-0.816869,-7.310566,0.358711
56.64,-1.478409,-4.272188,535.782431,1.912922,39.161227,-0.821858,-7.309166,0.357033
56.65,-1.444969,-4.279357,535.780384,1.900957,39.158523,-0.82596,-7.308689,0.354802
56.66,-1.416889,-4.274252,535.754164,1.888863,39.162611,-0.829122,-7.30981,0.352561
56.67,-1.402453,-4.259397,535.685104,1.879137,39.173261,-0.831419,-7.31274,0.350791
56.68,-1.405451,-4.238962,535.574856,1.87306,39.18853,-0.832827,-7.317097,0.349729
56.69,-1.424598,-4.217245,535.448359,1.870223,39.205453,-0.833092,-7.321986,0.349282
56.7,-1.45483,-4.197897,535.345518,1.868598,39.220923,-0.831763,-7.326282,0.349045
56.71,-1.489866,-4.184029,535.305247,1.865252,39.232557,-0.828394,-7.329007,0.348446
56.72,-1.524735,-4.178522,535.349428,1.857571,39.239334,-0.822837,-7.329668,0.346983
56.73,-1.557034,-4.183817,535.47422,1.844564,39.24182,-0.815452,-7.328424,0.344473
56.74,-1.586499,-4.201097,535.651625,1.82759,39.24187,-0.807118,-7.326006,0.34119
56.75,-1.6137,-4.229276,535.838681,1.81002,39.241879,-0.799031,-7.32345,0.337792
56.76,-1.639053,-4.264443,535.989517,1.795905,39.243835,-0.792388,-7.321754,0.335063
56.77,-1.662641,-4.300349,536.066921,1.788226,39.248497,-0.788077,-7.321567,0.333583
56.78,-1.684442,-4.330139,536.052037,1.787558,39.255037,-0.786459,-7.32299,0.333467
56.79,-1.704402,-4.348806,535.950687,1.791728,39.261297,-0.787285,-7.325543,0.334308
56.8,-1.722324,-4.355278,535.793586,1.796605,39.264545,-0.789755,-7.328297,0.335317
56.81,-1.73773,-4.353116,535.628142,1.797713,39.262459,-0.792731,-7.330171,0.335627
56.82,-1.74965,-4.349315,535.503088,1.792031,39.253985,-0.795092,-7.3303,0.334644
56.83,-1.756292,-4.351559,535.451538,1.779273,39.239733,-0.79611,-7.328344,0.332294
56.84,-1.754867,-4.364947,535.479737,1.762026,39.221734,-0.795709,-7.324597,0.329056
56.85,-1.742094,-4.389557,535.566288,1.744613,39.202567,-0.794479,-7.319835,0.325751
56.86,-1.715551,-4.419845,535.671892,1.731196,39.184123,-0.793483,-7.314948,0.323182
56.87,-1.675309,-4.446175,535.755041,1.724112,39.166475,-0.793919,-7.310519,0.32181
56.88,-1.624768,-4.457978,535.786584,1.723217,39.147385,-0.796781,-7.306526,0.321624
56.89,-1.56991,-4.447482,535.75694,1.726335,39.122763,-0.802585,-7.302334,0.322224
56.9,-1.517087,-4.41269,535.674072,1.730304,39.088069,-0.811153,-7.296987,0.323014
56.91,-1.470537,-4.358532,535.555332,1.732039,39.040199,-0.821526,-7.289667,0.32341
56.92,-1.431135,-4.295737,535.418867,1.729333,38.979138,-0.832059,-7.28012,0.322987
56.93,-1.396982,-4.237739,535.279281,1.721312,38.908572,-0.840796,-7.268836,0.321573
56.94,-1.365191,-4.196686,535.148838,1.708559,38.835072,-0.846048,-7.256873,0.319268
56.95,-1.333534,-4.180002,535.041756,1.692846,38.766106,-0.846944,-7.245436,0.316395
56.96,-1.30111,-4.188778,534.976908,1.676501,38.707689,-0.843648,-7.235394,0.313378
56.97,-1.267943,-4.218402,534.974772,1.66161,38.662539,-0.83717,-7.226984,0.310596
56.98,-1.234017,-4.260804,535.048438,1.649383,38.629342,-0.828914,-7.219784,0.308268
56.99,-1.198352,-4.307114,535.193987,1.639993,38.603333,-0.820237,-7.212961,0.30643
57,-1.158637,-4.349772,535.387581,1.632863,38.578025,-0.812172,-7.205626,0.304987
